,Macrophages,Mast,Monocytes,mDCs
27x26,0.10944217,0.08821146,0.8023464,5.1205432e-11
27x27,0.37229544,4.765253299999999e-12,0.62770456,8.21815e-12
27x28,3.0784902e-11,2.3084241e-11,1.0,2.5927689e-11
27x29,4.1798204e-11,9.260412e-12,1.0,3.0637083e-11
27x30,0.006547531600000001,1.5394341999999998e-12,0.9934523999999999,3.1833121e-12
27x31,3.4158325e-11,2.8206914e-12,1.0,4.399e-12
27x32,0.20759954,1.0697104e-11,0.7924003000000001,2.2293513e-07
27x33,1.4397584e-11,3.8988847e-12,1.0,7.217142200000001e-12
27x34,0.24547960000000002,0.22053783,0.53398263,1.3847058e-12
27x35,0.66421103,4.419762e-12,2.4433641e-11,0.33578902
27x36,0.006821531,1.7086973000000002e-12,0.9931785,8.980486e-12
27x37,0.16977468,0.052977163,0.77724814,1.0867986e-11
27x38,0.14546429,1.7094379999999998e-11,0.5189569,0.33557877
27x39,0.22676538,0.13322353,0.56899184,0.07101924
27x40,0.03948082,0.2543623,0.63794905,0.068207815
27x41,0.17808713,0.2216019,0.3712094,0.22910151
27x42,0.27815628,0.044727422,0.32378158,0.3533347
27x43,0.17619434,0.059308037,0.54817224,0.21632545
27x44,0.16761674,0.23721917,0.44789544,0.14726868
27x45,0.115645446,0.26183543,0.37799567,0.24452347
27x46,0.18141146,0.17919227,0.37949938,0.2598968
27x47,0.06565216,0.21371475,0.40870655,0.31192654
27x48,0.114077605,0.13960935,0.42700020000000005,0.31931284
27x49,0.17492786,0.12360331,0.43316656,0.2683023
28x0,0.15978162,0.20407183,0.31941864,0.31672790000000006
28x1,0.15975999999999999,0.24835704,0.37962893,0.21225399
28x2,0.12283621,0.15466818,0.43238625,0.2901094
28x3,0.12234356,0.21091221,0.41959623,0.24714798
28x4,0.16608448,0.15854819,0.39661694,0.27875033
28x5,0.15258142,0.2157563,0.35475996,0.2769023
28x6,0.121635325,0.17750964,0.40022440000000004,0.30063070000000003
28x7,0.086676516,0.2661357,0.30426025,0.34292758
28x8,0.10723631,0.20557532,0.35249987,0.33468845
28x9,0.18504427,0.16505298,0.32881138,0.32109135
28x10,0.15754208,0.14278258,0.4304837,0.26919165
28x11,0.16456337,0.25443086,0.29389364,0.28711215
28x12,0.11697848,0.21593629,0.30753347,0.35955170000000003
28x13,0.17264222,0.16728891,0.45347428,0.20659456
28x14,0.179266,0.18011734,0.35839424,0.28222242
28x15,0.08034,0.24033849,0.3190155,0.360306
28x16,0.18937589,0.19573635,0.38231498,0.23257272
28x17,0.09167911,0.10895904,0.46058983,0.33877197
28x18,0.03035918,0.20498072,0.47245476,0.29220536
28x19,0.12636213,0.20405386,0.4230359,0.24654810000000002
28x20,0.035335656,0.24752256,0.38696554,0.33017623
28x21,0.11914645,0.0751638,0.4525726,0.35311714
28x22,0.14589196,0.032819513,0.5821781,0.23911038
28x23,0.1343269,8.092442500000001e-12,0.35474120000000003,0.5109319
28x24,0.14213704,0.17062056,0.5729380000000001,0.11430432
28x25,3.1084732e-10,0.16674577,0.6556445,0.17760971
28x26,0.35111943,7.0476190000000004e-12,0.64888054,5.167687e-12
28x27,7.5476275e-10,6.2000665e-12,1.0,2.2180773e-11
28x28,0.15648401,0.15582593,0.44693900000000003,0.24075101
28x29,7.272061999999999e-11,1.1313113e-11,1.0,1.1214566999999999e-11
28x30,0.500145,2.1698473e-11,2.4317562e-10,0.49985495
28x31,8.132745e-12,1.2935101e-12,1.0,2.8086992000000003e-12
28x32,0.18237399,0.18304113,0.5433126,0.091272295
28x33,0.13984472,4.8458456e-11,0.5744848000000001,0.28567052
28x34,0.15271065,6.5795279999999996e-12,0.55721587,0.29007348
28x35,0.11529941,1.5563923000000002e-11,0.4598357,0.42486486
28x36,0.20023614,0.26764178,0.34733096,0.18479109
28x37,0.036056265,0.26566407,0.45361206,0.24466762
28x38,0.2081259,0.19368151,0.43335843,0.16483417
28x39,0.17504576,0.27239808,0.46628124,0.086274825
28x40,0.18978387,0.18719670000000002,0.39007047,0.23294897
28x41,0.17176947,0.1639487,0.48921153,0.17507026
28x42,0.16474560000000002,0.11935379,0.4201232,0.29577738
28x43,0.08349387,0.10242446,0.46229056,0.35179109999999997
28x44,0.10507550000000002,0.24909428,0.29388505,0.35194513
28x45,0.1711945,0.055182512999999996,0.51621073,0.25741225
28x46,0.09109366,0.22374132,0.40429990000000005,0.28086513
28x47,0.15429692,0.22051036,0.43746516,0.18772753
28x48,0.12855592,0.22893567,0.40794978,0.23455861
28x49,0.16072667,0.24691041,0.29214638,0.30021659999999994
29x0,0.16933872,0.17799059,0.3648614,0.28780928
29x1,0.108446,0.21209598,0.37163293,0.30782515
29x2,0.07754738,0.11883176,0.34159216,0.46202868
29x3,0.1296009,0.27779309999999996,0.23687060000000001,0.35573542
29x4,0.11115142,0.29586999999999997,0.35106479999999995,0.24191383
29x5,0.11700854,0.18294686,0.3740974,0.32594717
29x6,0.11178215,0.119259045,0.48315096,0.28580788
29x7,0.12439928,0.13470247,0.33871174,0.40218648
29x8,0.12984891,0.2141076,0.28565586,0.37038764
29x9,0.070163876,0.24525349999999999,0.40735635,0.2772263
29x10,0.11149123,0.18769266,0.3160261,0.38478997
29x11,0.13971582,0.21195479,0.31472084,0.33360857
29x12,0.099858925,0.13240743,0.46221504,0.30551866
29x13,0.05785537,0.23083818,0.31120559999999997,0.40010092
29x14,0.114897706,0.19905907,0.3566448,0.32939840000000004
29x15,0.16289258,0.18935394,0.34448785,0.3032657
29x16,0.13096865,0.12623163,0.4276701,0.31512973
29x17,0.14780462,0.22273520000000002,0.26729092,0.36216927
29x18,0.121750854,0.105651975,0.473916,0.29868114
29x19,0.15104039,0.20727089,0.33922648,0.3024623
29x20,0.1319909,0.16027628,0.47769326,0.23003957
29x21,0.17388873,0.16987696,0.42601448,0.23021983
29x22,0.14965086,0.21487384,0.60545516,0.030020125
29x23,0.09528791,0.2605485,0.33925609999999995,0.30490753
29x24,0.13811584,0.26537114,0.4356237,0.16088933
29x25,0.09391164,0.08788066,0.37768102,0.4405267
29x26,0.2631832,1.2191598e-11,0.5376677,0.19914906
29x27,0.20679711,0.039198715,0.52695644,0.22704773
29x28,2.5367002999999996e-06,0.016384793,0.2534444,0.7301681999999999
29x29,0.11820976400000001,1.9096636000000002e-12,0.8817902,2.4131526000000004e-12
29x30,3.2952092e-11,2.9031169999999997e-12,1.0,5.121602e-12
29x31,4.222646e-11,5.842549e-11,1.0,1.6786213e-11
29x32,0.030366700000000003,3.7862647e-12,0.5842259,0.38540742
29x33,0.19211131,7.705462e-11,0.5102107,0.297678
29x34,0.18899846,0.31720906,0.24494039,0.24885209
29x35,0.16256364,0.09603385,0.43205119999999997,0.30935127
29x36,0.17864037,0.15339051,0.44286475,0.22510438
29x37,0.19456117,0.23863438,0.48570959999999996,0.08109485
29x38,0.182162,0.27167127,0.5461656,1.1377915e-06
29x39,0.15734467,0.048033476,0.5327935,0.2618283
29x40,0.18905360000000002,0.1727751,0.29144549999999997,0.3467258
29x41,0.18728617,0.10830355400000001,0.42934477,0.2750655
29x42,0.2060844,0.15111405,0.40506816,0.23773338
29x43,0.15917917,0.08846348,0.43202645,0.32033086
29x44,0.17207663,0.15660885,0.38424027,0.28707424
29x45,0.20477524,0.10657588400000001,0.33703694,0.35161194
29x46,0.13324265,0.21229504,0.37984994,0.27461240000000003
29x47,0.12723145,0.28220814,0.40035307,0.1902073
29x48,0.10382069999999999,0.24151684,0.39526558,0.2593969
29x49,0.14851756,0.13249123,0.4082887,0.3107025
30x0,0.0708922,0.20082197,0.39172098,0.33656487
30x1,0.100052506,0.19824561,0.3716284,0.33007348
30x2,0.17385710000000001,0.10693001,0.3350462,0.38416669999999997
30x3,0.15187928,0.1701194,0.28852955,0.3894718
30x4,0.114031,0.20928352,0.39008516,0.28660032
30x5,0.17000718,0.20827298,0.39543456,0.22628528
30x6,0.1216165,0.19778585,0.39158109999999996,0.28901657
30x7,0.16384712,0.24868068,0.41134998,0.17612220000000003
30x8,0.2527234,0.1588749,0.2562667,0.332135
30x9,0.13265218,0.11659401,0.43653652,0.31421727
30x10,0.13380423,0.25150839999999997,0.37006453,0.24462278
30x11,0.12662938,0.23833045,0.36750615,0.267534
30x12,0.15509471,0.14191848,0.43318108,0.26980573
30x13,0.11694243,0.20701630000000001,0.31901997,0.35702136
30x14,0.1468213,0.20064907,0.29761709999999997,0.35491255
30x15,0.22066826,0.13127497,0.418596,0.22946078
30x16,0.14710784,0.19543847,0.31839934,0.33905432
30x17,0.114763364,0.1834685,0.3556698,0.34609833
30x18,0.20735182,0.16251559999999998,0.42074704,0.20938548
30x19,0.10716541,0.2449036,0.36369514,0.28423584
30x20,0.1317784,0.19140416,0.4305151,0.24630229999999997
30x21,0.12210294599999999,0.22331026,0.42521176,0.22937502
30x22,0.08492383,0.17846073,0.39938559999999995,0.33722982
30x23,0.116106436,0.11372906,0.41126309999999994,0.35890138
30x24,0.090518326,0.35768396,0.2530007,0.29879698
30x25,0.16928333,0.23954198,0.3384119,0.25276273
30x26,0.20822936,0.07848462,0.40860605,0.30467990000000006
30x27,0.12049629,0.094778255,0.5190965,0.26562902
30x28,0.12377363,0.19712235,0.3360497,0.34305438
30x29,0.2510469,0.07038655,0.6570103,0.021556223
30x30,0.18541367,0.17383564,0.48625094,0.15449974
30x31,0.06875906,0.14568576,0.42172852,0.3638267
30x32,0.098147005,0.14854093,0.45219705,0.30111504
30x33,0.09837921,0.11312592,0.43373249999999997,0.35476238
30x34,0.17886648,0.26079407,0.37482262,0.18551685
30x35,0.16681074,0.22216186,0.47587060000000003,0.13515681
30x36,0.17676271,0.08673133,0.73119414,0.005311866
30x37,0.17540757,0.09420404,0.35602233,0.37436604
30x38,0.20274672,0.09472606,0.48989075,0.21263644
30x39,0.19957067,0.12033288,0.42922497,0.25087145
30x40,0.11994978,0.15486798,0.43638003,0.2888022
30x41,0.13366820000000001,0.1965387,0.37715486,0.29263827
30x42,0.14268611,0.22209729,0.3295933,0.3056233
30x43,0.20896882,0.18988584,0.45292062,0.14822474
30x44,0.14815295,0.21649702,0.41714692,0.21820309999999998
30x45,0.19306388,0.20301756,0.40865186,0.19526668
30x46,0.108610906,0.15890035,0.46650535,0.26598340000000004
30x47,0.15406387,0.15217991,0.2639145,0.42984176
30x48,0.13750076,0.25634256,0.37642363,0.22973305
30x49,0.13375112,0.21369135,0.41768253,0.234875
31x0,0.039703976,0.17902349,0.33006528,0.45120728
31x1,0.19577038,0.24218759,0.35227159999999996,0.20977049
31x2,0.13734375,0.25120682,0.3253803,0.28606915
31x3,0.17451763,0.24475877,0.37964955,0.2010741
31x4,0.12583795,0.19797082,0.41882104,0.25737020000000005
31x5,0.10928714,0.13191172,0.3337117,0.42508942
31x6,0.19239028,0.21010119,0.38709986,0.21040858
31x7,0.18659267,0.14145184,0.33882475,0.33313072
31x8,0.15350688,0.19939265,0.39079133,0.25630918
31x9,0.14114214,0.20530847,0.36942154,0.28412790000000004
31x10,0.18052828,0.23425066,0.3416203,0.24360079999999998
31x11,0.17030852,0.21816647,0.31809968,0.29342532
31x12,0.11135215,0.23535119,0.290725,0.36257166
31x13,0.14035632,0.21181197,0.31386888,0.33396279999999995
31x14,0.15788458,0.18593495,0.356125,0.3000554
31x15,0.12498759,0.28103649999999997,0.40554592,0.18842992
31x16,0.12764432,0.16177468,0.35007232,0.36050862
31x17,0.21316552,0.2253659,0.35054153,0.21092704
31x18,0.13410948,0.13619718,0.34681746,0.38287586
31x19,0.21333832,0.13087502,0.41467836,0.24110820000000002
31x20,0.17324783,0.18549044,0.42332014,0.21794155
31x21,0.110946395,0.19091861,0.46188554,0.23624948
31x22,0.12434606,0.18405557,0.43753782,0.2540606
31x23,0.18932116,0.14891753,0.34003479999999997,0.32172656
31x24,0.25512365,0.1872291,0.32950073,0.22814654
31x25,0.1591139,0.23908326,0.3763663,0.22543655
31x26,0.2327777,0.18794413,0.31015044,0.26912782
31x27,0.12764938,0.21300820000000004,0.42703426,0.23230820000000002
31x28,0.12668481,0.15169866,0.36328357,0.35833293
31x29,0.1241712,0.16353343,0.47270128,0.23959404
31x30,0.11699970000000001,0.22820894,0.41995853,0.23483284
31x31,0.16645816,0.17986695,0.43581563,0.21785927
31x32,0.08580466,0.22701168,0.43125169999999996,0.25593203
31x33,0.12815633,0.16503926,0.44399223,0.26281217
31x34,0.16586141,0.08868144,0.47118083,0.27427632
31x35,0.09082251,1.8335354e-11,0.6484591,0.26071838
31x36,0.17559347,0.25057608,0.39462325,0.17920716
31x37,0.18327036,0.12148035,0.48467200000000005,0.21057726
31x38,0.10895991,0.24164361,0.3806468,0.26874968
31x39,0.15524136,0.15252386,0.49132758,0.20090717
31x40,0.06456876,0.15496334,0.5033274999999999,0.27714044
31x41,0.17717132,0.16845974,0.3856448,0.26872417
31x42,0.15310610000000002,0.23586759,0.40863323,0.2023931
31x43,0.08607294,0.2171426,0.32541993,0.3713646
31x44,0.12337513,0.19815756,0.41473940000000004,0.26372790000000007
31x45,0.16934901,0.18627591,0.41625407,0.228121
31x46,0.16402487,0.24580497,0.37766278,0.21250738
31x47,0.05132712,0.20549099,0.4875842000000001,0.25559774
31x48,0.15216322,0.19792561,0.36959735,0.28031382
31x49,0.12955457,0.20216048,0.36483052,0.30345446
32x0,0.14287053,0.26742740000000004,0.32039574,0.26930627
32x1,0.08445069999999999,0.25087032,0.2032681,0.46141088
32x2,0.18937524,0.2287359,0.3026894,0.27919954
32x3,0.11098198599999999,0.2644127,0.38995597,0.23464933
32x4,0.15347043,0.15127866,0.42897144,0.26627940000000005
32x5,0.13487829999999998,0.21747139,0.3795071,0.2681432
32x6,0.120665886,0.28477020000000003,0.310802,0.28376198
32x7,0.193268,0.14951111,0.3822255,0.2749954
32x8,0.12532145,0.20304205,0.31907222,0.35256428
32x9,0.09899703,0.30055144,0.35009646,0.250355
32x10,0.102057464,0.18781276,0.36923924,0.3408906
32x11,0.17068122,0.21308821,0.34795365,0.26827690000000004
32x12,0.123304345,0.16407757,0.47687617,0.23574193
32x13,0.17377086,0.14958414,0.41555613,0.26108888
32x14,0.12545912,0.21077687,0.32067993,0.3430842
32x15,0.09272229,0.18533996,0.42291709999999993,0.29902065
32x16,0.10296698,0.25160834,0.40826425,0.23716046
32x17,0.16995703,0.18783538,0.34197217,0.30023542
32x18,0.13222587,0.19757593,0.35242367,0.31777456
32x19,0.11640330000000002,0.19107434,0.44820115,0.24432117
32x20,0.14616945,0.16453627,0.37999588,0.30929843
32x21,0.102063246,0.2619513,0.3821522,0.25383320000000004
32x22,0.17115949,0.222426,0.37193188,0.2344826
32x23,0.10154235,0.20482849,0.42948073,0.26414840000000006
32x24,0.14119709,0.20585486,0.43086582,0.22208227
32x25,0.12697205,0.23363476,0.3714378,0.2679554
32x26,0.1990151,0.17829704,0.34216040000000003,0.28052747
32x27,0.10278303,0.22377510000000003,0.41619998,0.25724189999999997
32x28,0.1682517,0.18265718,0.3356147,0.3134764
32x29,0.10436049,0.24734179999999997,0.4817553,0.16654249
32x30,0.13531600000000002,0.11349816,0.46880567,0.28238013
32x31,0.117222495,0.3283723,0.39097703,0.16342822
32x32,0.17815822,0.24335442,0.38380852,0.19467889
32x33,0.11932461,0.13521494,0.39312604,0.3523344
32x34,0.17200068,0.25848153,0.3574541,0.21206369
32x35,0.16174188,0.2576555,0.31814549999999997,0.26245707
32x36,0.10066578,0.20797825,0.3609151,0.33044090000000004
32x37,0.12719634,0.16219932,0.40638727,0.304217
32x38,0.14157699,0.14612086,0.46121156,0.25109068
32x39,0.1422057,0.16063373,0.3318142,0.36534634
32x40,0.14769098,0.23760933,0.36973290000000003,0.24496673
32x41,0.102224596,0.1263286,0.42428398,0.34716284
32x42,0.15212196,0.22424555,0.3221805,0.301452
32x43,0.13109054,0.23796988,0.36615318,0.26478642
32x44,0.14445487,0.12942326,0.39473578,0.33138606
32x45,0.15673538,0.2364561,0.35374728,0.25306123
32x46,0.15961270000000002,0.17298159,0.28953725,0.37786844
32x47,0.16045503,0.20455818,0.33673194,0.29825488
32x48,0.18705095,0.15010385,0.4246411,0.23820408
32x49,0.12027939,0.25838807,0.35153267,0.26979983
33x0,0.15211625,0.18500198,0.42340603,0.2394757
33x1,0.08780682,0.21982764,0.42611238,0.26625317
33x2,0.14255597,0.20437442,0.40187407,0.25119552
33x3,0.14956817,0.14619137,0.36285409999999996,0.34138635
33x4,0.118597485,0.24094594,0.321035,0.31942156
33x5,0.12207699,0.21610729999999997,0.35299474,0.30882108
33x6,0.18376069,0.21155077,0.36752397,0.23716453
33x7,0.162936,0.18805654,0.3751369,0.2738705
33x8,0.12968393,0.2032977,0.41336104,0.2536573
33x9,0.17560996,0.25359349999999997,0.30749208,0.26330447
33x10,0.13072522,0.21104403,0.33166265,0.3265681
33x11,0.10464781,0.2494811,0.44523025,0.20064084
33x12,0.17266148,0.18823533,0.32163742,0.31746579999999996
33x13,0.14590044,0.15941152,0.41663069999999996,0.2780574
33x14,0.10148618,0.23253664,0.35910073,0.30687645
33x15,0.15405716,0.13655873,0.38875264,0.3206315
33x16,0.15164462,0.13998529999999998,0.38083604,0.32753408
33x17,0.19003998,0.15963781,0.4170411,0.23328114
33x18,0.16622815,0.26864940000000004,0.29555655,0.26956597
33x19,0.13742125,0.20726769,0.3763768,0.27893427
33x20,0.18923967,0.19215222,0.34590685,0.27270120000000003
33x21,0.13834949,0.22465882,0.39889544,0.2380962
33x22,0.16873215,0.19006981,0.41196638,0.22923167
33x23,0.22278531,0.1778865,0.30187159999999996,0.29745653
33x24,0.1599492,0.24095939,0.35438713,0.24470426
33x25,0.1583786,0.20897721,0.41528234,0.21736182
33x26,0.15696222,0.21962403,0.33372253,0.28969120000000004
33x27,0.13934907,0.20334664,0.35171616,0.30558807
33x28,0.21318237,0.18097449999999998,0.32297129999999996,0.28287184
33x29,0.16452463,0.19142936,0.30563042,0.33841556
33x30,0.13429779,0.18100259,0.38673767,0.29796204
33x31,0.13061352,0.25049427,0.37972948,0.23916273
33x32,0.20728332,0.10281579,0.35542324,0.33447766
33x33,0.14621896,0.22901134,0.38615072,0.23861901
33x34,0.18877696,0.2245555,0.37112576,0.21554179999999998
33x35,0.047077257000000004,0.15381889,0.47401282,0.32509099999999996
33x36,0.15086535,0.19758174,0.44051573,0.21103722
33x37,0.19455253,0.26369083,0.45049927,0.09125745
33x38,0.14984667,0.20328642,0.31108272,0.33578420000000003
33x39,0.08003254,0.10631498,0.41532445,0.39832804
33x40,0.1709619,0.25158020000000003,0.36903152,0.20842639
33x41,0.19541820000000001,0.15513682,0.3056759,0.3437691
33x42,0.13818887,0.18035534,0.4094711,0.27198476
33x43,0.11328761,0.17742857,0.4248977,0.28438616
33x44,0.16113769,0.13524261,0.37687709999999996,0.32674262
33x45,0.13548602,0.21043183,0.32990465,0.32417747
33x46,0.11265186,0.20413643,0.28945205,0.39375967
33x47,0.1254699,0.16253078,0.44135904,0.27064025
33x48,0.20432281,0.14844069,0.3444386,0.30279782
33x49,0.24971439,0.15737894,0.31833178,0.27457494
34x0,0.12655073,0.22350161,0.36035429999999996,0.28959334
34x1,0.19141385,0.23095329,0.31092240000000004,0.26671046
34x2,0.16744241,0.21319765,0.39989856,0.21946141
34x3,0.12104141,0.15336029,0.44133568,0.28426263
34x4,0.18198046,0.15552364,0.35735300000000003,0.30514288
34x5,0.10158668,0.24274804,0.36332998,0.2923353
34x6,0.10972911,0.23220442,0.36937803,0.28868848
34x7,0.11491012,0.22677948,0.3224925,0.33581793
34x8,0.16350408,0.18356138,0.40929124,0.24364327
34x9,0.1578955,0.19406955,0.37247503,0.27555996
34x10,0.11996487,0.22761489999999998,0.34770632,0.30471393
34x11,0.11174889,0.12064815,0.44307765,0.32452536
34x12,0.16761732,0.19753021,0.4070625,0.22778997
34x13,0.18525968,0.21476142,0.39257014,0.20740879999999998
34x14,0.1557045,0.17135505,0.4011852,0.27175525
34x15,0.11967305,0.23956585,0.38444787,0.25631315
34x16,0.14339620000000003,0.1977907,0.34512556,0.31368753
34x17,0.1510969,0.20828198,0.3678055,0.2728156
34x18,0.1969955,0.17579931,0.39538157,0.23182353
34x19,0.13332495,0.15683356,0.42788604,0.28195548
34x20,0.0984178,0.24880253,0.38833287,0.26444674
34x21,0.12297827,0.19712251,0.43521628,0.24468292
34x22,0.11146566,0.19145289,0.39793435,0.29914707
34x23,0.18658169,0.20855193,0.30131704,0.30354935
34x24,0.14077868,0.21568573,0.3470283,0.29650727
34x25,0.11291766,0.17142987,0.36274117,0.35291126
34x26,0.12816946,0.17064743,0.4323505999999999,0.26883253
34x27,0.21508262,0.22943049999999998,0.33417177,0.22131513
34x28,0.21770045,0.20784168,0.39514086,0.17931704
34x29,0.108440064,0.19901939999999999,0.54570186,0.14683871
34x30,0.16514124,0.15600727,0.3706669,0.30818462
34x31,0.12263439,0.23087752,0.38495532,0.26153278
34x32,0.11452661,0.17326485,0.38923648,0.32297209999999993
34x33,0.15695648,0.20226178,0.37554932,0.26523244
34x34,0.11682012,0.16454254,0.36471418,0.35392317
34x35,0.1271445,0.23575284,0.32981905,0.30728355
34x36,0.16576815,0.2325074,0.31664178,0.28508259999999996
34x37,0.16744983,0.20267741,0.3665752,0.2632975
34x38,0.17219768,0.18927547,0.43778599999999995,0.20074084
34x39,0.16712268,0.18128254,0.33376536,0.31782946
34x40,0.1744128,0.1872566,0.38663313,0.25169742
34x41,0.088635616,0.24123089999999997,0.40568206,0.26445138
34x42,0.1490901,0.16053078,0.35019252,0.34018657
34x43,0.18047538,0.19868942,0.41164598,0.20918919
34x44,0.18758164,0.22714157,0.35329425,0.23198248
34x45,0.17718694,0.17392069,0.39708644,0.25180593
34x46,0.10924195,0.16120699,0.42936729999999995,0.3001838
34x47,0.13771057,0.14010285,0.4138512,0.30833536
34x48,0.14560074,0.16084063,0.3618349,0.3317237
34x49,0.0935802,0.14308335,0.61863065,0.1447058
35x0,0.13557138,0.18540148,0.41673946,0.26228768
35x1,0.20410617,0.13968533,0.55297786,0.10323063
35x2,0.09068189,0.2367674,0.34973136,0.32281938
35x3,0.10223427,0.20084985,0.32756227,0.36935359999999995
35x4,0.12572749,0.18986155,0.39787334,0.28653765
35x5,0.15187715,0.23271543,0.38274359999999996,0.2326638
35x6,0.123158135,0.13383666,0.3424776,0.40052763
35x7,0.18589048,0.099981606,0.4417942,0.27233368
35x8,0.19076921,0.12698379,0.34774566,0.33450145
35x9,0.15225588,0.20431039,0.27687615,0.36655757
35x10,0.119827725,0.39661777,0.20686427,0.27669016
35x11,0.13476175,0.22133609999999998,0.31813067,0.32577148
35x12,0.16435629,0.14065297,0.31710076,0.37789002
35x13,0.106299676,0.21721171,0.38884443,0.28764424
35x14,0.17498823,0.18461,0.42847553,0.21192619
35x15,0.10706592,0.24580367,0.32265565,0.32447475
35x16,0.13157465,0.22605214,0.39772192,0.24465127
35x17,0.17226274,0.26715866,0.33789995,0.22267862
35x18,0.13951746,0.21427829999999998,0.32190806,0.32429618
35x19,0.14518456,0.22415318,0.37966869999999997,0.25099352
35x20,0.16245304,0.2110846,0.32755762,0.29890472
35x21,0.15241465,0.2153635,0.35791394,0.27430794
35x22,0.1394385,0.23501964,0.34640405,0.27913785
35x23,0.14788716,0.21235219,0.37955520000000004,0.26020545
35x24,0.191175,0.18508965,0.35737965,0.26635572
35x25,0.14225283,0.23467617,0.31470966,0.30836135
35x26,0.14542569,0.20947184,0.3372533,0.30784920000000005
35x27,0.16391467,0.23003566,0.34693015,0.25911954
35x28,0.10775827,0.22409223,0.39665323,0.27149627
35x29,0.1501654,0.23407727,0.32767093,0.2880864
35x30,0.1585196,0.14911363,0.45104238,0.24132440000000002
35x31,0.16286561,0.20845114,0.35159963,0.2770836
35x32,0.12016637,0.20392565,0.37876564,0.29714233
35x33,0.18612462,0.21058717,0.31453285,0.2887554
35x34,0.13908622,0.20988443,0.3799453,0.271084
35x35,0.13804249999999998,0.18755206,0.34777468,0.32663077
35x36,0.14644174,0.20981494,0.3728869,0.27085644
35x37,0.12365216,0.23876302,0.35588366,0.28170120000000004
35x38,0.13682887,0.22763039,0.3795357,0.25600500000000004
35x39,0.15430339,0.23974961,0.33226913,0.27367792
35x40,0.14169495,0.2098992,0.34600538,0.30240047
35x41,0.12827031,0.21683781,0.39112437,0.26376748
35x42,0.15100053,0.24045876,0.35825968,0.250281
35x43,0.14295977,0.23969379,0.3495331,0.26781332
35x44,0.16154553,0.22286241,0.35144916,0.2641429
35x45,0.20294999,0.17702188,0.35007635,0.26995173
35x46,0.13054243,0.1744155,0.3814625,0.31357953
35x47,0.11348039999999998,0.2478708,0.39593540000000005,0.24271344
35x48,0.1450573,0.20200905,0.39486316,0.25807053
35x49,0.15171279,0.19181384,0.33945724,0.31701615
36x0,0.08512833,0.14208008,0.41037774,0.3624139
36x1,0.11904534,0.20023046,0.37816134,0.30256283
36x2,0.08385059,0.2130491,0.32741220000000004,0.37568809999999997
36x3,0.11747445,0.19899917,0.42068240000000007,0.262844
36x4,0.14527388,0.18421067,0.3888841,0.28163130000000003
36x5,0.14805079999999998,0.16931975,0.41598162,0.26664790000000005
36x6,0.11987582,0.16444159,0.37926775,0.33641484
36x7,0.16263744,0.28172597,0.41955015,0.13608642
36x8,0.15319428,0.24633987,0.44308013,0.15738569
36x9,0.12877955,0.20584852,0.35526532,0.31010664
36x10,0.1629414,0.14992379,0.3893645,0.29777032
36x11,0.15305772,0.19703227,0.35123092,0.2986791
36x12,0.15137646,0.20424691,0.30098590000000003,0.34339073
36x13,0.15970668,0.11848005,0.35503915,0.36677417
36x14,0.12907243,0.28306532,0.31372324,0.27413902
36x15,0.10213067,0.23787884,0.37288663,0.28710392
36x16,0.22569981,0.26032588,0.36138457,0.15258972
36x17,0.12182495,0.23123854,0.41126308,0.2356735
36x18,0.1454393,0.23196889999999998,0.38092354,0.24166836
36x19,0.1699872,0.18744919,0.36052653,0.28203708
36x20,0.11107804,0.22551388,0.36968666,0.2937214
36x21,0.11320375,0.21854483,0.35004840000000004,0.31820306
36x22,0.14254959,0.20377420000000002,0.34516907,0.3085071
36x23,0.14085782,0.21246481,0.34363174,0.30304563
36x24,0.17364725,0.25897837,0.30514857,0.26222587
36x25,0.14873031,0.20766085,0.36718246,0.27642635
36x26,0.17678010000000002,0.23125832,0.292747,0.29921463
36x27,0.13648678,0.21452163,0.33456620000000004,0.3144254
36x28,0.16110046,0.19498439,0.3749887,0.26892644
36x29,0.1253639,0.24521591,0.39211753,0.23730269
36x30,0.14509289,0.25683635,0.33029976,0.26777095
36x31,0.11008116,0.19994405,0.3732718,0.31670302
36x32,0.13644667,0.24437317,0.33917559999999997,0.28000462
36x33,0.13408254,0.21221511,0.40554976,0.24815267
36x34,0.11903201,0.24308673,0.3869434,0.25093785
36x35,0.14622287,0.22757234,0.3390663,0.2871385
36x36,0.091885865,0.2382487,0.38547584,0.28438959999999996
36x37,0.16418263,0.24026495,0.36524427,0.23030819
36x38,0.20698234,0.18753923,0.29373223,0.3117462
36x39,0.13738327,0.23054664,0.32631695,0.30575308
36x40,0.1320932,0.1800799,0.39098257,0.29684436
36x41,0.12560084,0.23307027,0.33104673,0.3102821
36x42,0.14176854,0.19252878,0.34564444,0.32005823
36x43,0.12005054,0.22347793,0.37407014,0.28240135
36x44,0.13043703,0.22300786,0.40399748,0.24255767
36x45,0.14766221,0.13982248,0.43610027,0.276415
36x46,0.22512501,0.17256306,0.36993375,0.23237818
36x47,0.16431020000000002,0.15768632,0.39760435,0.28039917
36x48,0.14606734,0.21571651,0.41590140000000003,0.22231467
36x49,0.13834219,0.21729147,0.3806143,0.263752
37x0,0.11952631,0.21892771,0.32448336,0.33706263
37x1,0.14584155,0.24061938,0.35259202,0.26094702
